LOSH_009/L_25N04543_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:5773:1056
LOSH_009/L_25N04543_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:5773:1056
LOSH_009/L_25N04544_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1744:1056
LOSH_009/L_25N04544_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1744:1056
LOSH_009/L_25N04545_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1663:1056
LOSH_009/L_25N04545_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1663:1056
LOSH_009/L_25N04547_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2505:1056
LOSH_009/L_25N04547_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2505:1056
LOSH_009/L_25N04549_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1858:1056
LOSH_009/L_25N04549_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1858:1056
LOSH_009/L_25N04550_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2068:1056
LOSH_009/L_25N04550_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2068:1056
LOSH_009/L_25N04552_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:3929:1056
LOSH_009/L_25N04552_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:3929:1056
LOSH_009/L_25N04554_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1485:1056
LOSH_009/L_25N04554_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1485:1056
LOSH_009/L_25N04555_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1502:1056
LOSH_009/L_25N04555_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1502:1056
LOSH_009/L_25N04557_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:5498:1056
LOSH_009/L_25N04557_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:5498:1056
LOSH_009/L_25N04559_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2942:1056
LOSH_009/L_25N04559_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2942:1056
LOSH_009/L_25N04560_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1760:1056
LOSH_009/L_25N04560_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1760:1056
LOSH_009/L_25N04562_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1227:1056
LOSH_009/L_25N04562_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1227:1056
LOSH_009/L_25N04564_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1162:1056
LOSH_009/L_25N04564_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1162:1056
LOSH_009/L_25N04575_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1631:1056
LOSH_009/L_25N04575_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1631:1056
LOSH_009/L_25N04579_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:7941:1056
LOSH_009/L_25N04579_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:7941:1056
LOSH_009/L_25N04580_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2003:1056
LOSH_009/L_25N04580_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2003:1056
LOSH_009/L_25N04581_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:1647:1056
LOSH_009/L_25N04581_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:1647:1056
LOSH_009/L_25N04582_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:7343:1056
LOSH_009/L_25N04582_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:7343:1056
LOSH_009/L_25N04589_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2472:1056
LOSH_009/L_25N04589_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2472:1056
LOSH_009/L_25N04590_CKDL250033621-1A_2335FYLT4_L7_1.fq.gz	@LH00659:447:2335FYLT4:7:1101:2375:1056
LOSH_009/L_25N04590_CKDL250033621-1A_2335FYLT4_L7_2.fq.gz	@LH00659:447:2335FYLT4:7:1101:2375:1056
LOSH_010/L_25N04478_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39460:1056
LOSH_010/L_25N04478_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39460:1056
LOSH_010/L_25N04480_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39881:1056
LOSH_010/L_25N04480_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39881:1056
LOSH_010/L_25N04481_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:41078:1056
LOSH_010/L_25N04481_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:41078:1056
LOSH_010/L_25N04482_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40010:1056
LOSH_010/L_25N04482_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40010:1056
LOSH_010/L_25N04485_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39945:1056
LOSH_010/L_25N04485_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39945:1056
LOSH_010/L_25N04486_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39217:1056
LOSH_010/L_25N04486_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39217:1056
LOSH_010/L_25N04487_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39282:1056
LOSH_010/L_25N04487_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39282:1056
LOSH_010/L_25N04488_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39266:1056
LOSH_010/L_25N04488_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39266:1056
LOSH_010/L_25N04490_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:38991:1056
LOSH_010/L_25N04490_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:38991:1056
LOSH_010/L_25N04491_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39589:1056
LOSH_010/L_25N04491_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39589:1056
LOSH_010/L_25N04501_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39395:1056
LOSH_010/L_25N04501_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39395:1056
LOSH_010/L_25N04502_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40803:1056
LOSH_010/L_25N04502_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40803:1056
LOSH_010/L_25N04513_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:38958:1056
LOSH_010/L_25N04513_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:38958:1056
LOSH_010/L_25N04514_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:46142:1056
LOSH_010/L_25N04514_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:46142:1056
LOSH_010/L_25N04518_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40317:1056
LOSH_010/L_25N04518_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40317:1056
LOSH_010/L_25N04519_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39783:1056
LOSH_010/L_25N04519_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39783:1056
LOSH_010/L_25N04521_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40350:1056
LOSH_010/L_25N04521_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40350:1056
LOSH_010/L_25N04524_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:41628:1056
LOSH_010/L_25N04524_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:41628:1056
LOSH_010/L_25N04525_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40139:1056
LOSH_010/L_25N04525_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40139:1056
LOSH_010/L_25N04527_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40770:1056
LOSH_010/L_25N04527_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40770:1056
LOSH_010/L_25N04528_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:42680:1056
LOSH_010/L_25N04528_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:42680:1056
LOSH_010/L_25N04529_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39330:1056
LOSH_010/L_25N04529_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39330:1056
LOSH_010/L_25N04531_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39605:1056
LOSH_010/L_25N04531_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39605:1056
LOSH_010/L_25N04532_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39929:1056
LOSH_010/L_25N04532_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39929:1056
LOSH_010/L_25N04534_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:42955:1056
LOSH_010/L_25N04534_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:42955:1056
LOSH_010/L_25N04537_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39250:1056
LOSH_010/L_25N04537_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39250:1056
LOSH_010/L_25N04539_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:41790:1056
LOSH_010/L_25N04539_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:41790:1056
LOSH_010/L_25N04542_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40835:1056
LOSH_010/L_25N04542_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40835:1056
LOSH_010/L_25N04548_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:38942:1056
LOSH_010/L_25N04548_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:38942:1056
LOSH_010/L_25N04553_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40237:1056
LOSH_010/L_25N04553_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40237:1056
LOSH_010/L_25N04558_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39088:1056
LOSH_010/L_25N04558_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39088:1056
LOSH_010/L_25N04563_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39573:1056
LOSH_010/L_25N04563_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39573:1056
LOSH_010/L_25N04565_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39072:1056
LOSH_010/L_25N04565_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39072:1056
LOSH_010/L_25N04567_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:41256:1056
LOSH_010/L_25N04567_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:41256:1056
LOSH_010/L_25N04568_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39298:1056
LOSH_010/L_25N04568_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39298:1056
LOSH_010/L_25N04570_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:38926:1056
LOSH_010/L_25N04570_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:38926:1056
